class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,190,2130706444,22,0,0,0,0,0,3466,25176,12632,2036,0,0,0,16120,0,0,0,3084,5138,44450,39168,23974,2732,0,0,0,0,18,8,0,0,0,0,0,0,0,6958,36352,0,240,38,44,128,1076,3166,37948,660,10,0,31376,5230,2052,1270,984,1490,752,156,0,0,71566,2,2,2,0,16120,760,16038,7900,,,,23540,189.92,71566,71566,70354,103,0,6820,70920,43598,1209600,1966,2,4,0,22676.16,0.0,19690.56,0,54,0,438,14306,18180,7994,2234,138,18,2,0,0,18,71566,1430,48,52,3870,3554,12714,18444,3198,0,0,30,2,24046,46,0,0,0,0,24294,322,104,0,0,0,0,0,0,0,0,680,0,0,0,0,1960,328,28820,2878,0,0,0,0,0,1.98,128,22356,12606,6530,822,848,110,38,0,0,0,0,0
neg,81776,368,342,0,0,0,0,0,0,590,783230,2705146,1497018,75002,2114,2270022,0,0,0,0,0,4605864,4119016,735648,431228,0,0,0,0,704,164,0,0,0,0,0,63770,2117096,2265686,616548,0,2210,1448,1764,224742,4142222,687968,2746,0,0,0,1331712,1233540,589408,558260,471018,354756,327810,196596,0,0,5341854,1074,738,1244,24,2270022,57734,445562,289236,151820,131540,144480,88980,81775.88,5341854,5341854,5351076,34955,7356,46576,497740,5063100,1209600,152508,0,102,0,4434731.52,0.0,626373.12,0,0,0,0,0,52092,1174738,2549840,1228006,50380,7770,274,92,100,5341854,4526,604,133634,412200,185268,3314710,1001686,10410,62,0,498,350,4274294,86274,0,18100,0,0,4462270,2680,202,0,0,0,0,0,0,0,0,26850,100462,14876,0,0,128998,19306,594880,143072,0,0,0,0,4293910,1133.84,1200,663556,809184,645628,344220,658094,524176,449248,311736,579180,78078,0,0
pos,639540,,,0,0,0,0,0,64,205862,10638618,31527710,5967942,50736,0,16099434,186754,0,,2718,4640,37118436,31166058,12725456,5062030,0,0,0,0,0,0,0,0,0,0,0,219748,12198518,16710382,19262280,0,38448,21516,36684,174048,19925914,28136220,56192,1732,144,30,21408246,7898896,4138908,2907552,2339732,2887406,4365720,2272146,152816,19504,49852366,662,230,2678,1500,16099434,683910,4824494,7842788,303400,320840,340660,53620,639540.22,49852366,49852366,49139642,298077,1099132,,160100,48390946,1209600,0,,,,41083786.56,0.0,7265260.8,0,0,0,0,29224,2829514,23614776,19401216,2272846,206722,36382,248,,0,49852366,42374,7524,3925496,3061244,8722458,31056432,1563734,11664,0,0,,,,,,,,,,13346,330,,,,,,,,,348552,222280,65832,0,0,655406,115860,22681000,7224918,0,0,0,0,,16986,20006,7618772,10655910,6771950,4093534,11173854,5957324,1508328,466780,144420,56,0,0
neg,39446,976,836,0,0,0,0,0,0,7268,631604,1562000,586026,36582,5408,1437166,16998,138,0,0,0,2358948,1908384,742058,343794,0,0,0,0,2516,426,0,0,0,0,0,57294,805066,1488312,478216,0,4494,5712,11370,412820,1913706,480708,78,0,0,0,1020726,622064,223166,164538,129840,111094,153432,403230,798,0,3101918,1198,22,2050,24,1437166,49138,337146,398700,203280,383200,,145740,39445.2,3101918,3101918,3069422,19579,22746,60468,672460,2828888,1209600,116130,0,144,0,2466639.36,0.0,359340.48,0,0,0,0,0,106086,983720,1234910,470152,28740,4676,604,422,430,3101918,5718,828,47480,199988,119686,1722596,703938,28184,464,6,1552,1280,1361552,305154,4568,53722,0,0,2513132,4206,558,0,0,0,0,0,0,0,0,33894,37612,6084,0,0,81744,11510,3391220,462702,0,0,0,0,1292910,1765.52,1896,386202,670984,445334,195278,347530,328520,256176,77752,111804,9308,0,0
neg,14592,2130706438,162,0,0,0,0,0,0,90276,773018,236244,15860,4868,0,464694,0,34,0,1882,3066,984564,789056,253986,123842,0,0,0,0,104,208,0,0,0,0,0,0,0,131786,988480,0,1770,998,1658,2204,2640,12470,1098526,0,0,0,489944,348710,137166,65938,26522,17652,13636,10988,5414,4296,1241202,290,36,244,0,464694,13892,63602,189240,242820,,,4640,14592.14,1241202,1241202,1187070,4285,328,117910,24120,1122028,1209600,38282,2,126,0,844361.28,0.0,274802.88,2,432,0,0,35156,540424,443910,80488,16124,3396,760,8,6,10,1241202,4870,654,66226,150982,55302,536306,291084,14800,42,0,116,306,852904,303790,0,14,0,0,854044,2350,276,0,0,0,0,0,0,0,0,9954,60,6,814148,152760,19198,4944,4634560,463662,1151866,146,0,0,0,14.8,1400,291606,190418,105024,57398,49152,38256,243268,145144,0,0,0,0
neg,44130,8760,7660,0,0,0,0,0,0,51160,2271756,3354174,1255986,10438,0,3068314,93484,0,0,0,0,5363614,3644342,2075168,1470976,0,0,122522,0,25654,1816,0,0,0,0,0,0,1032302,5911210,2,0,7816,2966,5826,800866,5064322,1061654,64,0,0,0,2721508,1692286,675576,477060,350680,265756,272150,486108,2390,0,7441232,0,3380,3492,44,3068314,129492,660042,1403830,351920,378140,342220,32160,44129.11,7441232,7441232,7419658,39990,31564,120396,158060,6943514,1209600,286870,2,270,0,5385248.64,0.0,1550127.36,0,0,0,0,0,28692,1105116,3703474,1908584,175960,20966,722,6214,6372,7441232,16294,2924,659148,816122,503810,3965968,964958,14084,202,4,13970,3600,4942316,411796,0,7712,0,20,5505006,11412,1072,0,0,0,0,0,0,0,0,89848,11846,4000,0,0,169942,26072,26117980,2960264,0,0,0,0,14451690,4986.08,5342,1621480,4621556,288014,132348,209520,65804,3536,902,354,0,0,0
neg,102718,5778,5468,0,0,0,0,0,524964,4826416,4522380,1891630,522232,161790,16236,5122280,0,4,0,165022,241040,10470608,8534226,2806024,1957490,0,0,0,0,4592,3346,0,0,0,0,0,0,183136,12020078,262434,0,12642,2318,2008,2188,33352,96606,11288576,806740,221218,0,6435114,2996464,829032,541946,426916,317880,240612,208750,108478,360456,13442256,1656,14474,4926,574,5122280,262910,868982,1934796,258240,241880,224380,23120,102718.73,13442256,13442256,13379750,44266,1614,6300,126420,12473248,1209600,843136,42,702,0,8557076.16,1640441.28,2252891.52,2502,3374,0,12812,1146682,2972002,4759434,2343488,924586,260876,38442,7326,954,992,13442256,14472,2684,3141884,577038,1601390,6380326,713118,34608,128,0,7302,5410,8454718,1880180,0,36,0,0,8845800,43038,2152,0,0,604840,2007590,0,0,0,0,114232,32272,6622,21054356,4010774,568120,114198,174380,24152,13325936,1306,0,0,0,5031.96,5880,4150816,3313276,2422476,1398540,684054,56222,67144,366162,6958,0,0,0
pos,507992,,,0,0,0,22062,459676,5093012,9998346,8677094,2753844,321112,16736,610,13865462,1278,0,,2051366,2863450,22849544,22468860,5807556,1610382,2,0,602,0,5750,1672,0,0,0,0,0,0,8236,3588456,23724650,21150,49826,34232,44298,96798,313134,19043548,3995508,3754334,10814,0,6719912,4986858,4662390,2914042,1994730,1322698,1031588,873028,416430,2420816,30713624,13256,7570,9902,0,13865462,321320,3506194,2286136,251180,248600,280020,152840,507992.09,30713624,30713624,30444348,184893,37266,,420980,27364818,1209600,570332,,,,24079432.32,1897.92,3261234.24,976,7706,103544,496770,1628268,2290866,4240882,4897742,5199966,5300472,2506236,677746,,6226,30713624,28198,4162,752508,1441326,637810,7517494,16510194,447908,2890,2,3712,12984,21651200,7872502,98334,337546,0,0,22087652,16114,628,,,,,,,,,207560,124036,34866,1067198994,7085232,877954,156028,188160,270380,25690352,73096,0,0,,,8838,3339390,2581446,1457742,801618,2045132,2230358,3491294,11141904,253608,0,0,0
neg,148032,0,,0,0,0,0,0,0,102006,1628448,5931952,1209912,5124,0,4350478,0,0,0,0,0,8033934,7198692,1210882,636192,0,0,0,0,0,0,0,0,0,0,0,13654,1558730,7044958,260100,0,11410,7790,9924,21036,3660464,5164456,2362,0,0,0,2832804,1585996,642838,463900,392618,414252,1368250,1176416,368,0,9247294,558,830,428,126,4350478,93136,567312,640376,160460,135060,182040,117360,148031.32,9247294,9247294,9117290,70176,731780,63370,749640,8877442,1209600,0,,,,7966826.88,0.0,900696.96,,,0,0,4702,712316,3985382,3948082,194376,24980,7438,166,,0,9247294,10504,1640,300644,260292,440244,6072148,1763304,28666,0,0,,,,,,,,,,6368,238,0,0,0,0,0,0,0,0,54694,205986,35544,0,0,322318,43492,7480640,1461528,0,0,0,0,6006450,,,950098,1546696,970314,441040,947644,1263566,999972,731654,954814,71644,0,0
neg,974474,356,0,0,0,0,0,0,0,0,0,0,0,0,0,27017082,0,114,0,1591638,2239126,47813728,45334388,13253954,2915834,8,0,0,0,1248,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62668624,13712,22490,36146,1242,27017082,562026,9676104,3548382,237260,208580,192580,134240,974473.88,62668624,62668624,2062,0,1128,34138,872300,0,1209600,798230,0,0,0,45585527.04,0.0,7988821.44,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,62668624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36058,2168,0,0,0,0,0,0,0,0,304628,204800,44266,103928284,16558958,1410186,227394,155980,22418,22849634,666368,0,0,831925420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,3088,66,,0,0,0,0,0,0,8980,75718,121272,116842,2960,0,132078,0,0,0,876,1946,287548,252352,68790,22872,0,0,0,0,26,50,0,0,0,0,0,260,25914,261894,37704,0,1904,416,800,854,2992,62854,255120,832,0,0,222610,43550,19456,10772,6858,5426,3586,3756,2136,7622,357374,10,20,10,0,132078,3240,26438,41928,,,,67460,3087.03,357374,357374,348216,1076,6162,34570,355940,326128,1209600,0,,,,172822.08,100543.68,51242.88,14,138,0,0,4556,25818,86532,128690,78706,1334,130,6,,0,357374,1964,134,31722,59978,41508,80946,106754,2766,0,0,,,,,,,,,,690,94,0,0,190,100720,0,0,0,0,1846,898,152,639592,75732,8630,1184,259900,43498,144192,3026,0,0,2087040,408.72,334,155298,41670,21852,6464,8926,7628,11806,62578,9550,0,0,0
neg,40104,390,338,0,0,0,0,0,0,2758,1073032,1400512,231138,4470,0,1111378,0,0,0,0,0,2455738,2118410,479824,247370,0,0,0,0,566,298,0,0,0,0,0,0,330778,2381130,2,0,2812,2354,4432,10794,1071556,1615480,4482,0,0,0,768148,914144,319690,251032,188288,129962,97424,43220,2,0,2936380,10,38,96,14,1111378,30482,245624,229572,176100,215980,,79320,40103.07,2936380,2936380,2916316,14016,8728,45762,507040,2711910,1209600,86584,2,88,0,2366629.44,0.0,342917.76,0,0,0,0,0,475132,1383570,787428,57240,7388,1138,14,4,10,2936380,4500,628,101562,140690,115854,1943294,389550,15692,140,0,732,730,2068058,382,0,1248,0,14,2408194,2908,168,0,0,0,0,0,0,0,0,19144,64410,19946,0,0,88378,12652,14454800,1583906,0,0,0,0,521570,1400.78,1442,369328,398510,439900,312636,581606,326490,157890,65696,59144,710,0,0
neg,210208,0,,0,0,0,0,0,620,176474,3756790,8806138,2588406,45492,0,7362396,0,0,0,4944,7154,13680732,11973018,3710982,1362350,0,0,0,0,0,0,0,0,0,0,0,6360,2588046,11393976,1385538,0,17048,9098,10578,18936,5291828,10002916,23502,12,2,0,6349942,2364358,1000804,773230,692166,749316,1632464,1807212,4428,0,17400190,228,734,1220,150,7362396,177336,2171570,1535042,238420,698480,268120,80460,210207.04,17400190,17400190,16603778,106129,4620562,22450,425920,15373920,1209600,0,,,,12585246.72,0.0,2772300.48,,,0,0,55246,1403288,6854942,6152982,787108,104958,15338,58,,0,17400190,15738,3680,745862,1321746,970072,9927172,2350742,38908,0,0,,,,,,,,,,16392,656,0,0,0,0,0,0,0,0,101936,177838,31946,0,0,463602,74932,15675280,7494754,0,0,0,0,11050640,,,2891060,3433510,1801772,874684,1771122,1389278,1002630,664078,1390140,155646,0,0
neg,40792,9704,,0,0,0,0,0,0,4710,356232,3209742,1521306,168032,534,2322204,0,0,0,0,0,4537494,3921522,1147050,506930,0,0,0,0,2250,354,0,0,0,0,0,1026,5018892,152574,88064,0,3800,1076,1432,54602,3395676,1803584,382,4,0,0,3344586,790564,331698,220268,161632,137112,243108,31588,0,0,5685792,0,56,108,1852,2322204,89050,479688,665258,208080,241640,234360,126380,40791.56,5685792,5685792,5672894,14662,286598,75822,835580,5260556,1209600,0,,,,3144211.2,0.0,2105977.92,0,0,0,0,0,30004,1143194,2350482,1525158,196018,14726,974,,0,5685792,8076,1012,8116,1830906,520986,1952784,925622,13050,4,0,,,,,,,,,,5364,188,0,0,0,0,0,0,0,0,42182,20084,4094,0,0,248510,44286,7313680,881446,0,0,0,0,791580,1896.0,2374,2213456,1480838,363804,137640,233570,179746,186598,168328,294154,2422,0,0
neg,201126,3416,3318,0,0,0,0,0,0,113110,3221206,7430398,2255118,79966,0,6390350,0,0,0,96,262,11961074,10607800,1608266,1058340,0,0,0,0,2938,778,0,0,0,0,0,277738,7329462,4698556,794042,0,8308,2518,5848,171794,9816936,3092736,1654,4,0,0,5094134,2335764,1278458,1008474,862400,873292,1536018,111258,0,0,13573058,0,538,142,188,6390350,173808,751584,852508,154860,137640,184920,31100,201126.25,13573058,13573058,13603342,66894,177264,5388,230440,13099798,1209600,555738,0,214,0,11423356.8,0,1661712.0,0,0,0,0,1332,569164,3911834,5650284,2577548,322356,59506,7774,94,104,13573058,22112,3800,102908,1401178,787896,8231878,2511038,38988,0,0,4262,1936,11282498,107790,0,2516,0,40,11534200,17002,1008,0,0,0,0,0,0,0,0,80274,218570,37288,0,0,553366,133780,331500,148608,0,0,0,0,1534980,5835,7062,1826338,2570760,1771004,849762,1526022,1098138,879678,688068,1705402,184626,0,0
neg,776,6,6,0,0,0,0,0,0,104,16838,34488,3724,0,0,21104,0,0,0,0,0,59234,53192,9404,4646,0,0,0,0,16,4,0,0,0,0,0,0,29558,25596,0,0,94,36,62,162,24324,30470,6,0,0,0,22918,20932,7232,2858,1064,150,0,0,0,0,68662,0,0,32,0,21104,608,4492,4860,,,,9140,775.43,68662,68662,72252,143,170,6772,68400,55154,1209600,1612,2,6,0,46365.12,0.0,8693.76,0,0,0,0,0,6018,38644,8994,1320,108,70,0,0,4,68662,154,26,38,4328,1038,25520,23572,478,0,0,10,52,47132,23352,0,6,0,0,47486,128,52,0,0,0,0,0,0,0,0,382,288,136,0,0,1016,210,73740,7442,0,0,0,0,0,50.78,56,10074,10404,2556,1298,4758,25342,484,180,58,0,0,0
neg,58386,0,,0,0,0,0,0,0,2286,554516,2804546,1016836,45790,0,2251054,0,48,0,0,0,3929272,3519118,610942,348994,0,0,0,0,0,0,0,0,0,0,0,118024,1804124,2182652,319174,0,6986,7264,5062,10208,2003108,2366220,25122,2,2,0,1919674,582856,327536,266592,229724,230968,279460,472656,113972,536,4540892,842,1676,772,630,2251054,58070,238348,370512,155500,130660,157960,159240,58386.0,4540892,4540892,4495828,31143,915912,86366,903620,4423974,1209600,0,,,,3582253.44,0.0,834558.72,0,0,0,0,0,71290,1375006,2460508,483268,28662,5180,60,,0,4540892,3248,800,379082,354206,399940,3027090,252172,7436,0,0,,,,,,,,,,3570,238,0,0,0,0,0,0,0,0,30142,59462,9174,0,0,153990,24254,5244260,1926182,0,0,0,0,28525270,1569.46,1888,867432,1127920,596380,219928,339446,302162,208854,195220,531152,35480,0,0
neg,1352,6,4,0,0,0,0,0,0,52,82408,24120,18,0,0,51422,0,0,0,0,0,90074,70674,43356,11768,0,0,0,0,40,4,0,0,0,0,0,0,0,38076,68522,0,2072,420,282,290,920,102454,160,0,0,0,46398,30662,13610,7616,3834,1744,1316,678,210,530,133520,26,98,58,0,51422,1582,21502,20858,,,,42480,1351.01,133520,133520,122136,448,0,12654,132600,106724,1209600,2292,0,16,0,70870.08,85.44,34677.12,10,66,0,0,0,21588,42350,27326,15174,124,36,0,18,24,133520,1352,56,5502,5814,14868,31630,45732,1622,22,0,8,6,70868,16352,0,48,0,0,72428,302,142,0,336,0,0,0,0,0,0,1306,98,14,0,0,1586,298,1560,156,0,0,0,0,351030,203.52,148,36566,12202,4690,2520,7338,14656,13200,15306,120,0,0,0
neg,3196,20,20,0,0,0,0,0,5236,174734,22062,5410,0,0,0,91104,0,0,0,10980,18460,201360,191976,55098,9588,0,0,0,0,24,16,0,0,0,0,0,0,0,58056,149386,0,1368,318,366,578,1414,183574,16076,3730,18,0,66152,40014,47782,28914,11080,5876,3164,2366,1710,384,267546,34,0,230,8,91104,1826,34596,20360,,,,54160,3195.13,267546,267546,263458,839,0,25972,266460,207718,1209600,4170,2,20,0,158535.36,0.0,47899.2,0,114,0,4022,30614,35450,64156,71500,1632,64,4,0,6,16,267546,1652,92,104,19048,6496,59520,118912,1618,0,0,14,32,161988,75682,0,78,0,0,162170,452,172,0,0,0,0,0,0,0,0,1460,426,74,0,0,2716,784,140,10,0,0,0,2,2194410,420.52,218,50062,20252,12412,6182,12298,12756,53002,40246,232,0,0,0
neg,80436,2130706432,178,0,0,0,0,0,0,3666,443620,3535722,1562300,51530,392,2266778,0,0,0,0,0,5038476,4330552,1137896,572008,0,0,0,0,248,82,0,0,0,0,0,21548,1018594,1533914,3023174,0,3438,2024,5524,8590,118248,5457922,1484,0,0,0,1372422,1643196,878624,730876,517778,264398,147976,41938,22,0,6177652,22,28,798,46,2266778,72102,778134,354632,223120,206600,192220,20340,80435.91,6177652,6177652,6164842,33761,1164,5510,112480,5597230,1209600,198616,2,126,0,5139480.96,0,453925.44,4,1456,0,0,0,66888,1446922,3041124,1002438,34436,5200,222,6,18,6177652,7038,962,141534,204466,276584,4515876,421158,29396,216,0,358,378,5211258,56780,264,204,0,0,5221158,2986,136,0,0,0,0,0,0,0,0,42520,66058,34942,0,0,146926,27424,26336160,2637306,375954,2932,0,0,1548400,2084.76,2190,493268,1150706,1044520,674772,1538250,693020,2634,40,20,0,0,0
pos,1205334,,,,,0,106464,1576680,11387538,28790574,32528784,11070360,1700426,113104,176,25161748,10428,0,,5101802,8744972,55533188,49637958,31717322,10123460,,0,0,0,,,0,0,0,0,0,0,2524,33517928,53753654,0,289056,240368,341998,644584,74939180,10818920,0,0,0,0,22589318,14390158,11181368,8387016,7590624,5613950,4138364,5801648,4481394,3100266,92362220,,,,,25161748,796958,9540890,22150274,383280,372440,368760,112580,1205333.15,92362220,92362220,92410588,564600,,,302700,87274106,1209600,,,,,65114578.56,0.0,22111287.36,,,35770,1567406,8613254,18773266,30908000,22242476,4638724,458140,36660,410,,,92362220,79596,19816,16412434,8225128,10730044,50217664,1562228,27196,0,0,,,,,,,,,,,,,,,,,,,,562682,,,,,,,,,,,,,,,,22857958,11982786,6880782,2770418,5994054,12479340,11516160,12500050,292548,10,,
neg,62168,194,126,0,0,0,0,0,24,205558,1824832,1714694,124180,1594,0,544334,0,0,0,2112,12684,1084056,911882,565346,145770,0,0,0,0,164,50,0,0,0,0,0,13020,1090912,1989018,777932,0,2840,1710,2736,16984,1574814,2268812,2986,0,0,0,1210462,1004362,374922,277212,212752,191012,224326,372086,3748,0,1651664,126,182,978,4,544334,16252,483138,80878,421000,,,142040,62167.4,1651664,1651664,4821004,25517,27196,42280,439620,3870882,1209600,97566,0,122,0,3622856.64,0,244916.16,0,0,0,0,17720,725544,1866634,1151920,93868,12648,2536,12,44,50,1651664,6244,794,76006,109888,192026,2891806,569812,24212,94,0,264,168,2152238,99812,66,56676,0,0,3645308,2160,780,0,0,0,0,0,0,0,0,9334,83476,13506,0,0,131122,17714,4004220,517486,0,0,0,0,5487650,1952.48,1926,265910,670272,710394,362276,721140,557960,310880,147788,123964,298,0,0
pos,817910,,,0,0,0,0,0,5022,1537662,21319344,27158360,4221560,60902,70,18329102,7584,0,,11554,37644,42449080,33887074,23867822,6854860,0,0,652,0,0,0,0,0,0,0,0,5907402,29025214,12109692,7260612,0,141608,75960,137820,224464,28416140,25297232,9602,68,22,4,19562274,8963770,3969990,3130238,3074100,5149466,8723708,1729014,360,0,66341760,4056,5868,6464,3468,18329102,765582,15606538,8223162,330540,331220,418260,243980,817909.65,66341760,66341760,65083208,388856,15847842,,865120,54302920,1209600,0,,,,48881458.56,0.0,5326546.56,0,0,0,416,208880,8642874,25785008,16794560,2234968,447892,153604,34718,,0,66341760,68852,13352,2304030,2701352,11296810,35446024,2432758,39740,2,0,,,,,,,,,,55048,4494,,,,,,,,,519008,815754,174424,0,0,1998966,289128,65605920,56210748,0,0,0,0,,29856.92,37728,5682620,11607966,8318516,3847158,7825212,6621124,5808348,3051230,1539556,1190,0,0
neg,37120,0,,0,0,0,0,0,0,2368,368890,1495140,529576,11432,0,1244380,0,0,0,0,0,2212458,1989860,371064,174998,0,0,0,0,0,0,0,0,0,0,0,182818,1438520,281298,504770,0,1618,330,788,53132,1952034,399492,12,0,0,0,823770,551816,227522,160648,121332,113062,384710,24546,0,0,2584196,0,886,88,158,1244380,31932,218246,151856,184480,161680,,18800,37119.32,2584196,2584196,2591324,12388,1356386,12822,158400,2407406,1209600,0,,,,2106072.0,0.0,297911.04,0,0,0,0,0,25844,630908,1101038,579284,58912,10256,1164,,0,2584196,4260,646,4982,244554,108996,924306,1102490,17148,24,0,,,,,,,,,,1786,112,0,0,0,0,0,0,0,0,17018,36618,6968,0,0,91516,15314,2774920,1255678,0,0,0,0,1305120,1231.76,1412,322056,448136,320708,152776,300884,262798,180450,146024,267918,5656,0,0
pos,1146336,912,,0,0,544866,3708310,9042380,17004054,23140942,16802940,4416842,677878,39092,620,15931554,22476,11814,,6868188,8962992,31399304,34664516,8560908,2871066,0,0,0,0,10874,2648,0,0,0,0,0,0,2790716,36312762,36229836,44610,132896,91298,261260,664324,22365266,51862880,0,0,0,0,19402614,19811662,13741318,7577754,4125806,2838212,2643402,4124270,1074914,37972,46826486,6410,16052,5588,12,15931554,401084,3378996,5171578,327800,187800,206940,346680,1146335.61,46826486,46826486,78885598,508745,204932,,855880,75377924,1209600,0,,,,55351388.16,98.88,20000250.24,,,4482120,13435892,21943282,22960028,10464018,1971098,103218,17078,1190,0,,0,46826486,12718,2018,12894320,8132128,29743808,24586036,6896,0,0,0,,,,,,,,,,7656,188,0,0,0,0,0,144,0,0,266008,97710,27144,0,0,376132,56524,28733080,3320104,0,0,0,0,11600240,,,20160194,4402960,4332530,2516280,17872560,18157542,7770260,140360,25238,0,0,0
neg,12,32,20,0,0,0,0,0,0,1154,2088,976,0,0,0,1354,0,0,0,0,0,2596,956,6352,898,0,0,0,0,8,58,0,0,0,0,0,0,0,0,4218,0,32,6,14,816,126,2610,614,0,0,0,2600,372,216,98,44,44,388,122,168,166,8946,0,0,0,0,1354,84,4770,1578,,,,6320,12.16,8946,8946,10168,24,0,856,8920,4240,1209600,258,2,0,0,1506.24,3.84,1791.36,2,16,0,0,156,916,2252,288,606,0,0,0,2,6,8946,946,4,12,160,70,1192,1580,254,0,0,94,156,1980,74,0,32,0,0,2154,40,8,0,0,0,4,0,0,0,0,72,0,0,0,0,22,18,5160,572,9988,12,0,0,0,0.58,22,2772,1034,244,54,74,32,8,0,0,0,0,0
neg,40272,284,258,0,0,0,0,0,0,2286,391350,1464610,381192,6094,0,1199680,0,0,0,0,0,2105198,1912592,305186,149904,0,0,0,0,740,292,0,0,0,0,318,80540,1282302,644784,237588,0,2644,520,1034,204946,1885010,151370,8,0,0,0,657976,347022,192070,167268,158792,157496,533550,31358,0,0,2410896,0,50,138,20,1199680,28550,188282,116348,175020,,,125880,40272.0,2410896,2410896,2420222,15003,266612,116984,1196600,2245532,1209600,76108,0,114,0,1971546.24,0.0,270710.4,0,0,0,0,0,16874,556138,1198358,439456,27956,5748,1002,778,784,2410896,4748,406,5194,165164,79862,1171652,804876,13622,8,0,416,716,1661974,47198,68,1034,0,0,1992084,1870,266,0,0,0,0,0,0,0,0,14224,44576,7490,0,0,59654,18306,307700,205166,0,0,0,0,666860,921.36,1032,290166,303118,252770,123190,220570,203462,137022,109340,441370,164524,0,0
neg,6,2,2,0,0,0,0,0,0,2884,680,1786,0,0,0,1496,0,172,0,722,1310,12382,11284,3938,340,0,0,0,0,4,4,0,0,0,0,0,0,0,3262,2088,0,74,2,12,426,582,88,4166,0,0,0,3980,398,76,232,54,542,34,34,0,0,17062,2,2,0,0,1496,114,2372,1550,,,,3820,6.43,17062,17062,18574,19,0,1642,16880,5378,1209600,216,2,4,0,1457.28,0.0,2885.76,0,4,0,0,2806,356,2180,8,0,0,0,0,2,8,17062,1102,6,14,6,4,750,3248,220,0,0,2,8,1786,68,0,0,0,0,1786,34,58,0,0,0,0,0,0,0,0,146,0,0,0,0,18,4,1840,188,0,0,0,0,0,89.02,28,4024,1214,26,18,22,10,36,0,0,0,0,0
pos,1337680,,12800,,,0,25680,857310,13027240,34422200,36606154,17805158,6408560,780224,13784,38801664,73844,0,,4616312,8406500,71624880,59671856,37216818,15747714,,0,0,0,,,0,0,0,0,0,0,490514,57400462,52055334,0,154462,99704,166326,304426,6549894,102671256,242,0,0,0,28478794,40322908,20700612,8811410,4011380,2345624,1969574,2810686,476806,18516,113461368,,,,,38801664,1592466,8899974,28287854,581700,506200,503180,524360,1337680.55,113461368,113461368,114034086,619356,,,894120,109946310,1209600,,1458,116,0,70453646.4,24637439.04,9296465.28,2614,10584,78846,3729630,22557120,41725358,30891220,10409412,522444,31218,1052,10,832,,113461368,35290,8800,9802978,18400212,28708214,52638132,352684,0,0,0,9506,58590,25092088,7125670,10938,44540,0,0,25867426,,,,,,,,,,,1067034,,,,,,,,,,,,,,15132.56,18014,36337144,14810112,8564472,3337870,6215786,16350140,16505028,7717314,108444,0,,
neg,180242,492,,0,0,0,0,0,35482,3337082,5482476,1871304,387210,7492,0,5068050,0,0,0,67912,94470,10320762,9521472,1261836,688392,0,0,0,0,0,0,0,1672,7506,6370,12290,16632,432980,7376440,3267156,0,6454,1178,1578,2980,81130,11027614,112,0,0,0,3544620,2611024,1754898,1233910,725956,526638,711782,12218,0,0,11652592,1224,4780,2992,0,5068050,114556,583092,676226,138080,111180,125700,86980,180241.36,11652592,11652592,11648018,63716,1141496,64054,741460,11121046,1209600,0,,,,8619045.12,0.0,2492550.72,0,1022,0,2024,705758,6102668,2782042,1237582,266854,21522,2576,20,,5232,11652592,15318,1900,153924,1315258,584954,2392548,6440920,215022,1200,2,,,,,,,,,,7380,294,0,0,0,0,0,0,0,0,55586,48350,10418,0,0,176686,28726,14124660,2749746,9472760,1452,0,0,47725180,3932.12,4476,2568294,1327694,428242,201476,574080,663118,951396,1324186,3053170,29390,0,0
